"id","name","concentration","duration","cell_line","array_platform","vehicle","vendor","vendor_catalog_id","vendor_catalog_name","drug_concept_id","cas_number","DrugBank.ID"
1372,"emetine",0.0000072,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",570,"Emetine dihydrochloride [316-42-7]","C0013974","316-42-7",NULL
1373,"trimethylcolchicinic acid",0.0000116,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",580,"Trimethylcolchicinic acid [3482-37-9]",NULL,"3482-37-9",NULL
1374,"yohimbic acid",0.0000112,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",590,"Yohimbinic acid monohydrate [27801-27-2]",NULL,"27801-27-2",NULL
1375,"boldine",0.0000122,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",600,"Boldine [476-70-0]",NULL,"476-70-0",NULL
1376,"harmaline",0.000014,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",610,"Harmaline hydrochloride dihydrate [6027-98-1]",NULL,"6027-98-1",NULL
1377,"harman",0.0000182,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",620,"Harmane hydrochloride [21655-84-5]",NULL,"21655-84-5",NULL
1378,"quinisocaine",0.000013,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",630,"Dimethisoquin hydrochloride [2773-92-4]",NULL,"2773-92-4",NULL
1379,"solanine",0.0000046,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",640,"Solanine alpha [20562-02-1]",NULL,"20562-02-1",NULL
1380,"sulmazole",0.000014,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",641,"Sulmazole [73384-60-8]",NULL,"73384-60-8",NULL
1381,"glimepiride",0.0000082,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",651,"Glimepiride [93479-97-1]","C0061323","93479-97-1","DB00222"
1382,"vitexin",0.0000092,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",661,"Vitexin [3681-93-4]",NULL,"3681-93-4",NULL
1383,"dydrogesterone",0.0000128,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",671,"Dydrogesterone [152-62-5]","C0013340","152-62-5","DB00378"
1384,"hydroxyachillin",0.0000142,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",681,"Austricine [10180-88-8]",NULL,"10180-88-8",NULL
1385,"trihexyphenidyl",0.0000118,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",701,"Trihexyphenidyl-D,L Hydrochloride [58947-95-8]","C0041009","58947-95-8","DB00376"
1386,"sulfabenzamide",0.0000144,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",711,"Sulfabenzamide [127-71-9]","C0075504","127-71-9",NULL
1387,"Prestwick-642",0.0000138,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",642,"Epicatechin-(-) [154-23-4]",NULL,"154-23-4",NULL
1388,"picrotoxinin",0.0000136,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",652,"Picrotoxinin [17617-45-7]",NULL,"17617-45-7",NULL
1389,"gelsemine",0.0000124,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",662,"Gelsemine [509-15-9]",NULL,"509-15-9",NULL
1390,"canadine",0.0000118,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",672,"(d,l)-Tetrahydroberberine [522-97-4]",NULL,"522-97-4",NULL
1391,"Prestwick-682",0.000006,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",682,"beta- Belladonnine dichloroethylate [191355-47-2]",NULL,"191355-47-2",NULL
1392,"Prestwick-692",0.0000074,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",692,"Tadjakonine [11087-94-8]",NULL,"11087-94-8",NULL
1393,"succinylsulfathiazole",0.0000112,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",702,"Succinylsulfathiazole [116-43-8]","C0075470","116-43-8",NULL
1394,"benzocaine",0.0000242,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",712,"Benzocaine [94-09-7]","C0005059","94-09-7","DB01086"
1395,"flunisolide",0.0000092,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",643,"Flunisolide [3385-03-3]","C0060501","3385-03-3","DB00180"
1396,"mepenzolate bromide",0.0000096,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",653,"Mepenzolate bromide [76-90-4]","C0127550","76-90-4",NULL
1397,"solasodine",0.0000096,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",663,"Solasodine [126-17-0]",NULL,"126-17-0",NULL
1398,"eldeline",0.0000078,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",673,"Deltaline [6836-11-9]",NULL,"6836-11-9",NULL
1399,"pempidine",0.000013,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",683,"Pempidine tartrate [546-48-5]",NULL,"546-48-5",NULL
1400,"promazine",0.0000124,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",693,"Promazine hydrochloride [53-60-1]","C0546875","53-60-1","DB00420"
1401,"famprofazone",0.0000106,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",703,"Famprofazone [22881-35-2]",NULL,"22881-35-2",NULL
1402,"metamizole sodium",0.000012,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",713,"Dipyrone [5907-38-0]",NULL,"5907-38-0",NULL
1403,"citiolone",0.0000252,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",644,"N-Acetyl-DL-homocysteine Thiolactone [1195-16-0]","C0055804","1195-16-0",NULL
1404,"benfotiamine",0.0000086,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",654,"Benfotiamine [22457-89-2]",NULL,"22457-89-2",NULL
1405,"Prestwick-664",0.0000084,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",664,"Delcorine",NULL,NULL,NULL
1406,"Prestwick-674",0.0000144,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",674,"Graveoline [485-61-0]",NULL,"485-61-0",NULL
1407,"heliotrine",0.0000128,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",684,"Heliotrine [303-33-3]",NULL,"303-33-3",NULL
1408,"sulfamerazine",0.0000152,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",694,"Sulfamerazine [127-79-7]","C0038684","127-79-7","DB01581"
1409,"bromopride",0.0000116,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",704,"Bromopride [4093-35-0]","C0054129","4093-35-0","DB09018"
1410,"isosorbide",0.000017,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",714,"Isosorbide dinitrate [87-33-2]","C0064079","87-33-2",NULL
1411,"fludroxycortide",0.0000092,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",645,"Flurandrenolide [1524-88-5]",NULL,"1524-88-5","DB00846"
1412,"halcinonide",0.0000088,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",655,"Halcinonide [3093-35-4]","C0018513","3093-35-4","DB06786"
1413,"Prestwick-665",0.0000116,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",665,"Evoxine [522-11-2]",NULL,"522-11-2",NULL
1414,"Prestwick-675",0.00001,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",675,"Hippeastrine hydrobromide [22352-41-6]",NULL,"22352-41-6",NULL
1415,"Prestwick-685",0.0000106,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",685,"Nitrarine dihydrochloride [20069-05-0]",NULL,"20069-05-0",NULL
1416,"acacetin",0.000014,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",695,"Acacetin [480-44-4]",NULL,"480-44-4",NULL
1417,"methylbenzethonium chloride",0.0000086,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",705,"Methyl benzethonium chloride [25155-18-4]",NULL,"25155-18-4",NULL
1418,"sulfachlorpyridazine",0.000014,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",715,"Sulfachloropyridazine [80-32-0]",NULL,"80-32-0",NULL
1419,"helveticoside",0.0000074,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",646,"Helveticoside [630-64-8]",NULL,"630-64-8",NULL
1420,"lanatoside C",0.000004,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",656,"Lanatoside C [17575-22-3]",NULL,"17575-22-3",NULL
1421,"beta-escin",0.0000032,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",676,"Beta-Escin [11072-93-8]","C0005214","11072-93-8",NULL
1422,"lycorine",0.0000124,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",686,"Lycorine hydrochloride [2188-68-3]",NULL,"2188-68-3",NULL
1423,"ethotoin",0.0000196,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",696,"Ethotoin [86-35-1]","C0015046","86-35-1","DB00754"
1424,"chlorcyclizine",0.0000118,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",706,"(1-[(4-Chlorophenyl)phenyl-methyl]-4-methylpiperazine) [1620-21-9]","C0770863","(4-Chlorophenyl)phenyl-me","DB08936"
1425,"pramocaine",0.0000122,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",716,"Pramoxine hydrochloride [637-58-1]",NULL,"637-58-1","DB09345"
1426,"myosmine",0.0000274,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",647,"Myosmine [532-12-7]",NULL,"532-12-7",NULL
1427,"benzamil",0.0000112,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",657,"Benzamil hydrochloride [2898-76-2]",NULL,"2898-76-2",NULL
1428,"foliosidine",0.000013,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",667,"Foliosidine [2520-38-9]",NULL,"2520-38-9",NULL
1429,"gossypol",0.0000078,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",677,"Gossypol [303-45-7]",NULL,"303-45-7",NULL
1430,"karakoline",0.0000106,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",687,"Karakoline [39089-30-0]",NULL,"39089-30-0",NULL
1431,"etiocholanolone",0.0000138,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",697,"3-alpha-Hydroxy-5-beta-androstan-17-one [53-42-9]",NULL,"53-42-9",NULL
1432,"diphenylpyraline",0.0000126,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",707,"Diphenylpyraline hydrochloride [132-18-3]","C0700485","132-18-3","DB01146"
1433,"finasteride",0.0000108,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",717,"Finasteride [98319-26-7]","C0060389","98319-26-7","DB01216"
1434,"betonicine",0.0000252,6,"HL60","HT_HG-U133A","DMSO","Prestwick Chemical",648,"Betonicine [515-25-3]",NULL,"515-25-3",NULL
1435,"trichostatin A",0.0000001,6,"HL60","HT_HG-U133A","DMSO","Sigma-Aldrich","T8552","Trichostatin A, from Streptomyces sp.",NULL,NULL,NULL
1436,"naltrexone",0.0000096,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",116,"Naltrexone hydrochloride dihydrate [16676-29-2]","C0355800","16676-29-2","DB00704"
1437,"mefloquine",0.0000096,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",126,"Mefloquine hydrochloride [51773-92-3]","C0282398","51773-92-3","DB00358"
1438,"astemizole",0.0000088,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",136,"Astemizole [68844-77-9]","C0085170","68844-77-9","DB00637"
1439,"tamoxifen",0.000007,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",146,"Tamoxifen citrate [54965-24-1]","C0039286","54965-24-1","DB00675"
1440,"ivermectin",0.0000046,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",156,"Ivermectin [70288-86-7]","C0022322","70288-86-7","DB00602"
1441,"diazoxide",0.0000174,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",87,"Diazoxide [364-98-7]","C0012022","364-98-7","DB01119"
1442,"disulfiram",0.0000134,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",97,"Disulfiram [97-77-8]","C0012772","97-77-8","DB00822"
1443,"atropine oxide",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",107,"Atropine-N-oxide hydrochloride [4574-60-1]",NULL,"4574-60-1",NULL
1444,"chlorphenamine",0.0000102,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",117,"Chlorpheniramine maleate [113-92-8]",NULL,"113-92-8","DB01114"
1445,"isoconazole",0.0000096,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",127,"Isoconazole [27523-40-6]","C0700489","27523-40-6","DB08943"
1446,"clindamycin",0.0000086,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",137,"Clindamycin hydrochloride [21462-39-5]","C0282105","21462-39-5","DB01190"
1447,"nicergoline",0.0000082,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",147,"Nicergoline","C0028008",NULL,"DB00699"
1448,"gallamine triethiodide",0.0000044,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",157,"Gallamine triethiodide [65-29-2]","C0016972","65-29-2","DB00483"
1449,"aminophenazone",0.0000172,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",88,"Amidopyrine [58-15-1]",NULL,"58-15-1","DB01424"
1450,"acetylsalicylsalicylic acid",0.0000134,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",98,"Acetylsalicylsalicylic acid [530-75-6]",NULL,"530-75-6",NULL
1451,"nomifensine",0.0000112,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",108,"Nomifensine maleate [32795-47-4]","C0028277","32795-47-4","DB04821"
1452,"nalbuphine",0.0000102,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",118,"Nalbuphine hydrochloride [23277-43-2]","C0600099","23277-43-2","DB00844"
1453,"spironolactone",0.0000096,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",128,"Spironolactone [52-01-7]","C0037982","52-01-7","DB00421"
1454,"terfenadine",0.0000084,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",138,"Terfenadine [50679-08-8]","C0085173","50679-08-8","DB00342"
1455,"canrenoic acid",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",148,"Canrenoic acid potassium salt [2181-04-6]","C0282085","2181-04-6","DB09015"
1456,"neomycin",0.0000042,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",158,"Neomycin sulfate [1405-10-3]","C0770899","1405-10-3","DB00994"
1457,"ursolic acid",0.0000088,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",89,"Ursolic acid [77-52-1]",NULL,"77-52-1",NULL
1458,"mianserin",0.0000132,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",99,"Mianserine hydrochloride [21535-47-7]","C0700456","21535-47-7","DB06148"
1459,"dizocilpine",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",109,"Dizocilpine maleate [77086-22-7]",NULL,"77086-22-7",NULL
1460,"picotamide",0.0000102,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",119,"Picotamide monohydrate [80530-63-8]","MMS_465","80530-63-8",NULL
1461,"pirenzepine",0.0000094,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",129,"Pirenzepine dihydrochloride [29868-97-1]","C0770946","29868-97-1","DB00670"
1462,"cefotaxime",0.0000084,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",139,"Cefotaxime sodium salt [64485-93-4]","EXPT00885","64485-93-4","DB00493"
1463,"thioproperazine",0.0000062,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",149,"Thioproperazine dimesylate [2347-80-0]","C0039936","2347-80-0","DB01622"
1464,"dihydrostreptomycin",0.0000028,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",159,"Dihydrostreptomycin sulfate [5490-27-7]",NULL,"5490-27-7",NULL
1465,"pindolol",0.0000162,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",90,"Pindolol [13523-86-9]","C0031937","13523-86-9","DB00960"
1466,"nocodazole",0.0000132,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",100,"Nocodazole [31430-18-9]",NULL,"31430-18-9","DB08313"
1467,"acenocoumarol",0.0000114,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",110,"Acenocoumarol [152-72-7]","C0000956","152-72-7","DB01418"
1468,"triamcinolone",0.0000102,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",120,"Triamcinolone [124-94-7]","C0040864","124-94-7","DB00620"
1469,"dexamethasone",0.0000092,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",130,"Dexamethasone acetate [1177-87-3]","C1372970","1177-87-3","DB01234"
1470,"tetracycline",0.0000084,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",140,"Tetracycline hydrochloride [64-75-5]","C0546879","64-75-5","DB00759"
1471,"dihydroergotamine",0.000003,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",150,"Dihydroergotamine tartrate [5989-77-5]","MMS_646","5989-77-5","DB00320"
1472,"gentamicin",0.0000026,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",160,"Gentamicine sulfate [1405-41-0]","C0546866","1405-41-0","DB00798"
1473,"isoniazid",0.0000292,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",161,"Isoniazid [54-85-3]","C0022209","54-85-3","DB00951"
1474,"trichostatin A",0.0000001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","T8552","Trichostatin A, from Streptomyces sp.",NULL,NULL,NULL
1475,"tranexamic acid",0.0000254,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",171,"Tranexamic acid [1197-18-8]","C0040613","1197-18-8","DB00302"
1476,"ampyrone",0.0000196,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",181,"Ampyrone [83-07-8]",NULL,"83-07-8",NULL
1477,"midodrine",0.0000138,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",191,"Midodrine hydrochloride [3092-17-9]","C0026078","3092-17-9","DB00211"
1478,"ranitidine",0.0000114,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",201,"Ranitidine hydrochloride [66357-59-3]","C0139919","66357-59-3","DB00863"
1479,"piroxicam",0.000012,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",211,"Piroxicam [36322-90-4]","C0071149","36322-90-4","DB00554"
1480,"norfloxacin",0.0000126,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",221,"Norfloxacin [70458-96-7]","C0028365","70458-96-7","DB01059"
1481,"etodolac",0.000014,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",231,"Etodolac [41340-25-4]","C0059865","41340-25-4","DB00749"
1482,"pentetrazol",0.000029,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",162,"Pentylenetetrazole [54-95-5]",NULL,"54-95-5",NULL
1483,"etofylline",0.0000178,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",172,"Etofylline [519-37-9]","C0059871","519-37-9",NULL
1484,"levamisole",0.0000166,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",182,"Levamisole hydrochloride [16595-80-5]","C0733383","16595-80-5","DB00848"
1485,"thalidomide",0.0000154,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",192,"Thalidomide [50-35-1]","C0039736","50-35-1","DB01041"
1486,"tiratricol",0.0000064,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",202,"Tiratricol, 3,3',5-triiodothyroacetic acid [51-24-1]","C0046882","51-24-1",NULL
1487,"pyrantel",0.0000112,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",212,"Pyrantel tartrate [33401-94-4]","C0034235","33401-94-4",NULL
1488,"antimycin A",0.0000072,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",222,"Antimycin A [1397-94-0]",NULL,"1397-94-0",NULL
1489,"scopolamine N-oxide",0.00001,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",232,"Scopolamin-N-oxide hydrobromide [6106-81-6]",NULL,"6106-81-6",NULL
1490,"chlorzoxazone",0.0000236,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",163,"Chlorzoxazone [95-25-0]","C0008296","95-25-0","DB00356"
1491,"tranylcypromine",0.0000236,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",173,"Tranylcypromine hydrochloride [1986-47-6]","C0040778","1986-47-6","DB00752"
1492,"pargyline",0.0000204,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",183,"Pargyline hydrochloride [306-07-0]","C0282289","306-07-0","DB01626"
1493,"oxolinic acid",0.0000154,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",193,"Oxolinic acid [14698-29-4]","C0030031","14698-29-4",NULL
1494,"flufenamic acid",0.0000142,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",203,"Flufenamic acid [530-78-9]","C0016282","530-78-9","DB02266"
1495,"trichostatin A",0.0000001,6,"MCF7","HT_HG-U133A","DMSO","Sigma-Aldrich","T8552","Trichostatin A, from Streptomyces sp.",NULL,NULL,NULL
1496,"fenspiride",0.0000134,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",213,"Fenspiride hydrochloride [5053-08-7]","C0015843","5053-08-7","DB08979"
1497,"xylometazoline",0.0000142,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",223,"Xylometazoline hydrochloride [1218-35-5]","C0078643","1218-35-5","DB06694"
1498,"hyoscyamine",0.0000138,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",233,"Hyoscyamine (L) [101-31-5]","C0004261","101-31-5","DB00424"
1499,"ornidazole",0.0000182,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",164,"Ornidazole [16773-42-5]","C0029274","16773-42-5",NULL
1500,"alverine",0.0000084,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",174,"Alverine citrate salt [5560-59-8]","C0243365","5560-59-8","DB01616"
1501,"methocarbamol",0.0000166,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",184,"Methocarbamol [532-03-6]","C0025659","532-03-6","DB00423"
1502,"nimesulide",0.000013,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",194,"Nimesulide [51803-78-2]","C0132515","51803-78-2","DB04743"
1503,"flumequine",0.0000154,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",204,"Flumequine [42835-25-6]","C0060493","42835-25-6","DB08972"
1504,"gemfibrozil",0.000016,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",214,"Gemfibrozil [25812-30-0]","C0017245","25812-30-0","DB01241"
1505,"oxymetazoline",0.0000134,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",224,"Oxymetazoline hydrochloride [2315-02-8]","C0030071","2315-02-8","DB00935"
1506,"chlorphenesin",0.0000162,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",234,"Chlorphensin carbamate [886-74-8]","C0008280","886-74-8","DB00856"
1507,"ethosuximide",0.0000284,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",165,"Ethosuximide [77-67-8]","C0015043","77-67-8","DB00593"
1508,"aceclofenac",0.0000112,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",175,"Aceclofenac [89796-99-6]","C0050403","89796-99-6",NULL
1509,"aztreonam",0.0000092,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",185,"Aztreonam [78110-38-0]","C0004521","78110-38-0","DB00355"
1510,"hydrastinine",0.0000164,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",195,"Hydrastinine hydrochloride [4884-68-8]",NULL,"4884-68-8",NULL
1511,"mefexamide",0.0000126,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",215,"Mefexamide hydrochloride [3413-64-7]",NULL,"3413-64-7",NULL
1512,"nifenazone",0.000013,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",225,"Nifenazone [2139-47-1]",NULL,"2139-47-1",NULL
1513,"metampicillin",0.0000104,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",235,"Metampicillin sodium salt [6489-61-8]",NULL,"6489-61-8",NULL
1514,"mafenide",0.000018,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",166,"Mafenide hydrochloride [138-37-4]","C0024452","138-37-4","DB06795"
1515,"iproniazid",0.0000144,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",176,"Iproniazide phosphate [305-33-9]","C0022059","305-33-9","DB04818"
1516,"cloxacillin",0.0000088,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",186,"Cloxacillin sodium salt [642-78-4]","C0037496","642-78-4","DB01147"
1517,"pentoxifylline",0.0000144,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",196,"Pentoxifylline [6493-05-6]","C0030899","6493-05-6","DB00806"
1518,"meclofenamic acid",0.0000118,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",206,"Meclofenamic acid sodium salt monohydrate [6385-02-0]","C0025042","6385-02-0","DB00939"
1519,"tiapride",0.000011,6,"MCF7","HT_HG-U133A","DMSO","Prestwick Chemical",216,"Tiapride hydrochloride [51012-33-0]","C0040180","51012-33-0",NULL
